VendorCode	Name	Address1	Address2	City	State	Zipcode	Phone	Purchases_YTD
54366	 "ON HOLD" DO NOT USE 	1665 TONNE RD.		ELK GR VILLAGE 	IL	60007	847-228-9258	0
54450	DFI	DRAWER #641255		DETROIT,	MI	48264-1255	248 352-8108	0
54460	"ON HOLD" DO NOT USE							0
54461	DICKSON	930 SOUTH WESTWOOD AVE.		ADDISON	IL	60101-4917	630-543-3747	0
54462	BOB CHINN'S CRAB HOUSE REST.	393 S. MILWAUKEE AVE.		WHEELING	IL	60090		0
54463	 "ON HOLD" DO NOT USE   	P.O. BOX 4773	DEPT. E	CAROL STREAM	IL	60197	847-619-9600	0
54464	"ON HOLD" DO NOT USE	1250 E. DIEHL ROAD	SUITE 110	NAPERVILLE	IL	60563	630-955-1245	0
54465	"ON HOLD" DO NOT USE	EDWARD DON COMPANY	2500 S. HARLEM AVE	NORTH RIVERSIDE	IL	60546		0
54466	"ON HOLD" DO NOT USE	241 S. ELM DR.		BEVERLY HILLS	CA	90212		0
54499	DUAL-TEMP OF ILLINOIS,INC.	4301 SOUTH PACKERS AVENUE		CHICAGO	IL	60609	773-254-9800	6.76
54500	DUNN & BRADSTREET	PO BOX 75949		CHICAGO	IL	60675-5949	800-333-0505	0
54501	DUNN SAFETY PRODUCTS, INC.	37 S. SANGAMON ST.		CHICAGO	IL	60607-2684	312-666-5800	0
54544	"ON HOLD" DO NOT USE		STATE FAIRGROUNDS- PO BOX 1928	SPRINGFIELD,	IL	62794-9281		0
54545	 "ON HOLD" DO NOT USE   	135 S. LASALLE ST.	DEPT. 8902	CHICAGO	IL	60674-8902	312-993-0393	0
54552	 "ON HOLD" DO NOT USE   							0
54638	ROBERT HALF TECHNOLOGY	12400 COLLECTIONS CENTER DR.	 	CHICAGO	IL	60693	312-616-7974	0
54639	"ON HOLD" DO NOT USE	21119 W. MCGILVARY DR.		LOCKPORT	IL	60441-9590		0
54640	 "ON HOLD" DO NOT USE   	PO BOX 93151		CHICAGO	IL	60673-3151		0
54641	"ON HOLD" DO NOT USE							0
54642	"ON HOLD" DO NOT USE	77 RAINBOW LANE		N. FORT MYERS	FL	33903		0
54645	"ON HOLD" DO NOT USE	705 N. FARNSWORTH AVE		AURORA,	IL	60505	630 898-4231	0
54647	"ON HOLD" DO NOT USE	3917 LITTLE RIVER RD.		ROCKFORD	TN	37853-3305	865-970-3131	0
54650	"ON HOLD" DO NOT USE	LAKE SHORE & MICHIGAN		CHICAGO,	IL	60611	312 787-2200	0
54837	EAST PENN MANUFACTURING CO.	P.O. BOX 147	DEKA ROAD	LYON STATION	PA	19536	610-682-6361	0
54838	DYDACOMP	11-D COMMERCE WAY		TOTOWA	NJ	07512	800-858-3666	0
54839	 "ON HOLD" DO NOT USE   	230 INDUSTRY AVE		FRANKFORT,	IL	60423	815-464-0053	0
54840	EASTERN REFRIGERATED	DEPT. 77-3414	EXPRESS	CHICAGO,	IL	60678	773 847-5555	0
54841	"ON HOLD" DO NOT USE	818 w. NORTH AVE.		CHICAGO	IL	60622	312-951-0400	0
54842	 "ON HOLD" DO NOT USE 	5608 GORING ST.		BURNABY,B.C. 	CA	V5B 3A3	604-298-2373	0
54843	"ON HOLD" DO NOT USE	5540 GULF OF MEXICO DRIVE		LONGBOAT KEY	FL	34228		0
54844	"ON HOLD" DO NOT USE	8918 PROVIDENCE ESTATES CT.		CHARLOTTE 	NC	28270		0
54845	"ON HOLD" DO NOT USE	2475 N. ELSTON AVE.		CHICAGO	IL	60647-2033	773-227-0600	0
54849	ECOLAB PEST ELIMINATION DIV.	P.O. BOX 6007		GRAND FORKS	ND	58206-6007	800-325-1671	996.32
54850	ECONOMY COMPOUNDS INC.	4701 W. 136TH ST.		CRESTWOOD,	IL	60445	708 371-7600	0
54853	OFFICE OF THE CHAPTER 13 TRUST	DEPT. 1899	135 S. LASALLE STREET	CHICAGO	IL	60674-1899	312 4316511	0
54854	"ON HOLD" DO NOT USE	P.O. BOX 30707		LAUGHLIN	NV	89028-0707	702-298-4000	0
54855	"ON HOLD" DO NOT USE	859 N. SIVERT DR.		WOODDALE	IL	60191-2881	630-596-6700	0
54856	"ON HOLD" DO NOT USE 	P.O. BOX 6248		CAROL STREAM	IL	60197-6248	800-533-8435	0
55150	EMEDCO 	P.O. BOX 369		BUFFALO	NY	14240-0369	800-442-3633	0
55154	"ON HOLD" DO NOT USE	5837 SYLVIA DR.		NEW ORLEANS	LA	70124-1131		0
55155	 "ON HOLD" DO NOT USE   	823 N. WESTERN AVE		CHICAGO	IL	60622		0
55156	"ON HOLD" DO NOT USE 	625 PLAINFIELD RD.	SUITE 230	WILLOWBROOK	IL	60521-5368	630-986-4700	0
55157	ENERSYS INC.	1604 SOLUTIONS CENTER	 	CHICAGO	IL	60677-1006		0
55158	EMR CORPORATION	1402 SHERIDAN BLVD.		BRIGANTINE	NJ	08203	609-344-5889	0
55159	"ON HOLD" DO NOT USE	OF NEVADA						0
55160	"ON HOLD" DO NOT USE	1197 RICHMOND ROAD		MAHWAH,	NJ	7430		0
55161	ENVIRONMENTAL SYSTEMS OF	ILLINOIS INC.	2922 LUCY LANE	FRANKLIN PARK	IL	60131	847-451-6400	0
55162	"ON HOLD" DO NOT USE	10909 FRANKLIN PARK		FRANKLIN PARK	IL	60131		0
55163	"ON HOLD" DO NOT USE	155 WEST WISCONSIN AVE.	SUITE 209	OCONOMOWOC	WI	53066	414-965-4245	0
55164	"ON HOLD" DO NOT USE	EMPIRE BEEF COMPANY	171 WEIDNER ROAD	ROCHESTER	NY	14624	716-235-8506	0
55165	"ON HOLD" DO NOT USE							0
55166	"ON HOLD" DO NOT USE	PO BOX 179		ERIE	PA	16512-0179		0
55167	ERN ENTERPRISES,INC.	276 N. MELANIE CT.		PALATINE	IL	60067	847-776-9171	0
55168	ENCOMPASS ELECTRICAL TECH.	5900 HOWARD STREET		SKOKIE	IL	60077	847-677-1600	0
55248	"ON HOLD" DO NOT USE	339 CROSS PARK DRIVE	P.O. BOX 97569	PEARL	MS	39288-7569	601-936-3009	0
55249	"ON HOLD" DO NOT USE	P.O. BOX 26231		NEW YORK	NY	10087-6231	800-247-7000	0
55250	"ON HOLD" DO NOT USE	   		   	  	   	714 385-7800	0
55251	"ON HOLD" DO NOT USE	3539	655 W 34TH ST	NEW YORK	NY	10001		0
55252	 "ON HOLD" DO NOT USE   	821 LOCUST STREET		KANSAS CITY	MO	6410	816-4710231	0
55255	FALCON SUPPLY CO.,INC.	55 RANDOLPH AVENUE		AVENEL	NJ	07001	732-396-8200	0
55256	"ON HOLD" DO NOT USE							0
55325	"ON HOLD" DO NOT USE	9318 SOUTH KEDZIE AVE-SUITE 6		EVERGREEN PARK,	IL	60805	708 423-3038	0
55330	FEDEX	PO BOX 94515 	  	PALATINE	IL	60094	901-395-4853	58653.25
55335	"ON HOLD" DO NOT USE	FORE TRANSPORTATION LTD	3600 S. WESTERN AVE.	CHICAGO	IL	60609		0
55336	FILLMORE EXPRESS,INC.	P.O.BOX 641 	6 SURREY DRIVE	EAST GRANBY	CT	06026	860-653-7542	0
55338	 "ON HOLD" DO NOT USE   	3600 S WESTERN AVE		CHICAGO	IL	60609-1023	773-247-9191	0
55352	"ON HOLD" DO NOT USE	4621 N. LINCOLN AVE		CHICAGO,	IL	60625	773 989-8166	0
55355	"ON HOLD" DO NOT USE	500 LONDON AVE		EGG HARBOR CITY	NJ	08215	609-965-0020	0
55356	"ON HOLD" DO NOT USE	DEPT. 1207	135 S LASALLE	CHICAGO	IL	60674-1207	312-523-5510	0
55449	"ON HOLD" DO NOT USE	444 N. WELLS ST.	SUITE 600	CHICAGO,	IL	60610	312 644-1800	0
55450	"ON HOLD" DO NOT USE	4872 N. MILWAUKEE		CHICAGO	IL	60630	773-286-2636	0
55451	"ON HOLD" DO NOT USE	ATTN.:CORP. LOAN SERVICES		OSHKOSH	WI	54903-9989	800-374-4235	0
55460	"ON HOLD" DO NOT USE	GREG NORMAN'S AUSTRALIAN GRILL	4930 HIGHWAY 17 SOUTH	N.MYRTLE BEACH	SC	29582		0
55485	"ON HOLD" DO NOT USE	4930 SOUTH PULASKI ROAD		CHICAGO	IL	60632	773-735-7473	0
55486	FOLK'S FOLLY	P.O. BOX 770269		MEMPHIS	TN	38177-0269		0
55487	"ON HOLD" DO NOT USE							0
55488	"ON HOLD" DO NOT USE	PO BOX 4162		WHEATON	IL	60189-4162	630-655-0254	0
55489	 "ON HOLD" DO NOT USE   	P.O. BOX 811768		BOCA RATON	FL	33481-1768	561-447-0810	0
55490	"ON HOLD" DO NOT USE		P.O. BOX 31273	CHICAGO	IL	60631	847 657-0904	0
55491	"ON HOLD" DO NOT USE							0
55493	"ON HOLD" DO NOT USE	PO BOX 105332		ATLANTA	GA	30353-5332	800 727-7000	0
55494	"ON HOLD" DO NOT USE							0
55495	"ON HOLD" DO NOT USE	300 EAST RANDOLPH ST.		CHICAGO,	IL	60601-5099	800 348-4512	0
55496	"ON HOLD" DO NOT USE	P.O. BOX 79001		DETROIT	MI	48279-1079	248-655-2300	0
55497	"ON HOLD" DO NOT USE	95 SO JACKSON STREET SUITE 300		SEATTLE	WA	98104	206-441-9100	0
55498	 "ON HOLD" DO NOT USE 	P.O.BOX 12070		HAMTRAMCK	MI	48212	313-871-5040	0
55499	"ON HOLD" DO NOT USE	FREEZER SERVICES OF MICHIGAN	L.L.C.	HAMTRAMCK	MI	48212		0
55500	FROZEN FOOD EXPRESS INC.	P.O. BOX 891403		DALLAS	TX	75389-1403	214-819-5652	0
55505	 "ON HOLD" DO NOT USE   	135 S. LASALLE ST.	DEPT. 1000	CHICAGO	IL	60674-1000	708-333-8900	0
55550	FULTON MARKET	COLD STORAGE	1000 FULTON	CHICAGO,	IL	60607	312-738-9330	0
55607	"ON HOLD" DO NOT USE	17731 MITCHELL NO.		IRVINE,	CA	92614	949-250-4800	0
55608	"ON HOLD" DO NOT USE	O'HARE HILTON HOTEL	4000 N. O'HARE FIELD	CHICAGO	IL	60666	773-686-0200	0
55610	"ON HOLD" DO NOT USE	P.O. BOX 840040		DALLAS	TX	75284	800-262-3114	0
55611	 "ON HOLD" DO NOT USE   	4168 COLLECTIONS CENTER DR.		CHICAGO	IL	60693	630-428-4350	0
55612	"ON HOLD" DO NOT USE							0
55615	"ON HOLD" DO NOT USE							0
55616	GEORGE K. BAUM & CO.	11 S. LASALLE ST.	SUITE 800	CHICAGO	IL	60603-1001	312-641-3611	0
55617	"ON HOLD" DO NOT USE	1445 E. 54TH. ST.		CHICAGO	IL	60615	773-493-3395	0
55618	"ON HOLD" DO NOT USE	118 W LAKE ST	ATTN: ACCOUNTS RECEIVABLE	NORTHLAKE	IL	60164	708 531-9075	0
55619	"ON HOLD" DO NOT USE	3204 DOOLITTLE DRIVE		NORTHBROOK	IL	60062	847-562-9929	0
55620	"ON HOLD" DO NOT USE	ATTN: GREG HANSEN	2225 W.  HUBBARD	CHICAGO	IL	60612		0
55622	"ON HOLD" DO NOT USE	602 SOUTH THIRD AVE		MT VERNON	NY		904-482-0091	0
55629	GERSON MILLER	NORTH AMERICAN CORP.	2101 CLAIRE COURT	GLENVIEW	IL	60025		0
55630	GIBSONS	1050 N. RUSH STREET		CHICAGO	IL	60610	312 266-8999	0
55631	HUGO'S FROG BAR & FISH HOUSE	1024 N. RUSH STREET		CHICAGO	IL	60611	312-640-0999	0
55634	"ON HOLD" DO NOT USE							0
55635	"ON HOLD" DO NOT USE	DISPOSAL CO.	110 NORTH MILL ROAD	VINELAND	NJ	08360	609-696-2068	0
55669	 "ON HOLD" DO NOT USE   	630 NORTH McCLURG COURT		CHICAGO	IL	60611	312-202-2980	0
55740	GLASCOTE (CANADA) LTD.	22 CAROLINE ST.	ST. CATHARINES	ONTARIO-L2T 3G1			905-684-8073	0
55741	"ON HOLD" DO NOT USE	35 GLENLAKE PARKWAY, NE.	SUITE 320	ATLANTA	GA	30384		0
55742	"ON HOLD" DO NOT USE							0
55745	"ON HOLD" DO NOT USE	ATTN: ACCOUNTING	383 KINGS HIGHWAY N.-SUITE 210	CHERRY HILL	NJ	08034	609-482-2011	0
55748	"ON HOLD" DO NOT USE	3068 EAST SUNSET RD STE 1		LAS VEGAS	NV	89120-2785	702-871-8400	0
55799	"ON HOLD" DO NOT USE	P.O. BOX 96465		CHICAGO	IL	60693	312-240-7900	0
55800	"ON HOLD" DO NOT USE	526 BOSTON POST RD.	STE. 150	WAYLAND	MA	01778		0
55801	"ON HOLD" DO NOT USE	33 PRINCESS STREET	SUITE 205	LEAMINGTON	ON	N8H 5C5	519-326-8631	0
55810	GRAINGER    	2738 W. FULTON ST.		CHICAGO	IL	60612	847-647-5728	2903.97
55811	"ON HOLD" DO NOT USE	413 KELLOGG AVE	PO BOX 1742	AMES	IA	50010		0
55812	"ON HOLD" DO NOT USE							0
55813	 "ON HOLD" DO NOT USE   	600 S. WHITE HORSE PIKE		HAMMONTON 	NJ	08037-2099	609-561-6700	0
55814	"ON HOLD" DO NOT USE	P.O. BOX 98519		CHICAGO	IL	60693	312-222-4773	0
55815	MATRIX POLYMERS INC.	P.O. BOX 296		COLD SPRING HAR	NY	11724		0
55858	 "ON HOLD" DO NOT USE   	221 MILL ST.		BRIDGEPORT,	PA	19405	610 279-8250	0
55859	"ON HOLD" DO NOT USE							0
55860	 "ON HOLD" DO NOT USE   	FLOWERS AND GIFTS	10142 ROBERTS ROAD	PALOS HILLS,	IL	60465	708 598-1280	0
55861	"ON HOLD" DO NOT USE	1125 ATLANTIC AVE.	SUITE 105	ATLANTIC CITY	NJ	08401		0
55862	"ON HOLD" DO NOT USE	ONE ACORN DRIVE		OAKWOOD VILLAGE	OH	44146	440-439-4805	0
55863	GOODIES	652 CENTRAL AVENUE		HIGHLAND PARK	IL	60035	847-432-0652	0
55864	 "ON HOLD" DO NOT USE   	6330 VIRILE AVE.		WOODLAND HILLS	CA	91367		0
55865	 "ON HOLD" DO NOT USE   							0
56029	"ON HOLD" DO NOT USE	5697 HADDON PLACE		ROCKFORD	IL	61114	815-654-0902	0
56030	GSP MARKETING SERVICES,INC.	320 W. OHIO		CHICAGO,	IL	60654	312 944-3000	70463.44
56053	 "ON HOLD" DO NOT USE   	P.O. BOX 150497		HARTFORD	CT	06115	800-346-1231	0
56055	"ON HOLD" DO NOT USE	PO BOX 562		BARNEGAT	NJ	08005		0
56060	"ON HOLD" DO NOT USE	TEN SOUTH LASALLE	SUITE 2300	CHICAGO	IL	60603-1002	312-372-2920	0
56064	H&Y HEATING AND COOLING	4917 W. 24 ST		CICERO	IL	60804	773-671-4622	0
56080	"ON HOLD" DO NOT USE							0
56100	"ON HOLD" DO NOT USE	895 TOWER ROAD		WINNETAK	IL	60093		0
56105	"ON HOLD" DO NOT USE	101 MONTGOMERY DR.		SPARTANBURG	SC	29302		0
56106	"ON HOLD" DO NOT USE	1530-715-5TH. AVE. S.W.		CALGARY	ON	T2P 2X6	403-265-9200	0
56107	 "ON HOLD" DO NOT USE 	P.O. BOX 716		LAS VEGAS	NV	89125	702-732-8804	0
56205	"ON HOLD" DO NOT USE	720 MEADOWS ST.	#R 1	ALTAMONT	IL	62411-1601		0
56206	"ON HOLD" DO NOT USE	5281 NW. 36TH. TERRACE		FT. LAUDERDALE	FL	33309		0
56207	"ON HOLD" DO NOT USE	10287 CENTURY WOODS DRIVE		LOS ANGELES	CA	90067	310-282-6262	0
56208	HAYES BOILER & MECHANICAL INC.	INC.	2160 N. ASHLAND AVE	CHICAGO,	IL	60614	773 342-0000	0
56209	 "ON HOLD" DO NOT USE   	64 CLIFTON AVENUE	P.O. BOX 574	ANSONIA	CT	06401-0574	888-590-7685	0
56300	"ON HOLD" DO NOT USE	PO BOX 188		ROSWELL	GA	30077	770-587-3917	0
56304	"ON HOLD" DO NOT USE	P.O. BOX 484		UTICA	NY	13503		0
56305	"ON HOLD" DO NOT USE	5021 N. OLYMPIA AVE.		CHICAGO	IL	60656		0
56396	"ON HOLD" DO NOT USE							0
56397	MAIL ORDER MANAGER HELPERS,INC	P.O.BOX 17343		SARASOTA	FL	34276	941-927-1689	0
56398	"ON HOLD" DO NOT USE	P.O. BOX 234		LINCOLNSHIRE	IL	60069-0234	847-259-1676	0
56399	"ON HOLD" DO NOT USE	P.O. BOX 243		VINELAND	NJ	08362-0243	856-691-6319	0
56400	HOBART	PO BOX 93852		CHICAGO,	IL	60673	630 787-2500	0
56401	HIGHRIDGE COUNTRY CLUB	ATTN.:CHRISTINA	P.O. BOX 243939	BOYNTON BEACH	FL	33424		0
56402	"ON HOLD" DO NOT USE	HILTON SUPPLY MANAGEMENT	350 N. ORLEANS STREET	CHICAGO	IL	60654		0
56404	 "ON HOLD" DO NOT USE   	CHELSEA AVENUE & THE BOARDWALK		ATLANTIC CITY	NJ	08401	609-348-7200	0
56405	"ON HOLD" DO NOT USE	ATTN: RONDA FREELAND	3121 HIGH POINT ROAD	GREENSBORO	NC	27407		0
56406	 "ON HOLD" DO NOT USE 	5440 N. RIVER ROAD		ROSEMONT	IL	60018		0
56450	HOLLYMATIC SALES	10520 S. INDIANAPOLIS		CHICAGO,	IL	60617	773 374-3500	0
56455	"ON HOLD" DO NOT USE	8307 E DAVENPORT DR.		SCOTTSDALE	AZ	85260		0
56457	"ON HOLD" DO NOT USE	POCKET KNIFE SQUARE		LAKEVILLE	CT	06039	800-562-2139	0
56458	GREYHOUND PACKAGE EXPRESS	FILE# 9940389	P.O. BOX 650662	DALLAS	TX	75265-0662	214-849-6046	0
56460	"ON HOLD" DO NOT USE	615 N. OGDEN AVE		CHICAGO	IL	60622		0
56465	GROWERS REFRIGERATION CO.	2050 GALVEZ AVE.		SAN FRANCISCO	CA	94124	415-647-8383	0
56466	"ON HOLD" DO NOT USE 	25098 SUPERIOR ST.		TAYLOR	MI	48180		0
56500	"ON HOLD" DO NOT USE	PLACKTER & WEISS-CITICENTER BL	1300 ATLANTIC AVE - SUITE 500	ATLANTIC CITY,	NJ	08401-7278	609 348-4515	0
56502	"ON HOLD" DO NOT USE	FOUNDATION OF INDIANA						0
56506	"ON HOLD" DO NOT USE	314 HAPP ROAD		NORTHFIELD,	IL	60093	847 441-7100	0
56555	"ON HOLD" DO NOT USE	P.O.BOX 64131		BALTIMORE	MD	21264-4131	800-344-9069	0
56557	HSC SECURITY SYSTEMS	105 EAST BLACK HORSE PIKE		FOLSOM	NJ	08094	800-221-1649	0
56558	 "ON HOLD" DO NOT USE 	1460 SIBLEY MEMORIAL HWY		MENDOTA HEIGHTS	MN	55120	651-688-8880	0
56559	"ON HOLD" DO NOT USE	P.O. BOX 631935		BALTIMORE	MD	21263	800-344-9069	0
56610	"ON HOLD" DO NOT USE	225 W. WACKER DRIVE	SUITE 2250	CHICAGO	IL	60606	312 263-3049	0
56611	"ON HOLD" DO NOT USE	16W672 90TH ST.		HINSDALE,	IL	60521		0
56612	"ON HOLD" DO NOT USE							0
56620	"ON HOLD" DO NOT USE	110 W. BERRY ST.	SUITE 2500	FT. WAYNE	IN	46802		0
56651	DEPARTMENT OF REVENUE/TAXES							0
56662	 "ON HOLD" DO NOT USE   	557 MT. PLEASANT ROAD		KINGSTON SPRING	TN	37082	615-952-9080	0
56663	"ON HOLD" DO NOT USE	4895-F WEST WATERS AVENUE		TAMPA	FL	33634		0
56664	IMPRINT ENTERPRISES,INC.	75 REMITTANCE DRIVE	SUITE 1212	CHICAGO,	IL	60675-1212	630 505-1700	0
56665	"ON HOLD" DO NOT USE	200 N. LASALLE	SUITE 880	CHICAGO,	IL	60601		0
56666	 "ON HOLD" DO NOT USE   	6803 W 64TH ST		OVERLAND PARK	KS	66202		0
56667	"ON HOLD" DO NOT USE	6745 W JOHNSON ROAD		LAPORTE	IN	46350-8248		0
56668	"ON HOLD" DO NOT USE	REPRESENTATIVES ASSOC.	1805 NORTH MILL ST.-SUITE A	NAPERVILLE	IL	60563-1275	630-369-3466	0
56669	"ON HOLD" DO NOT USE	810 DICKERSON ROAD		NORTH WALES	PA	19454	215 699-0450	0
56670	"ON HOLD" DO NOT USE	1805 NORTH MILL ST. STE A		NAPERVILLE,	IL	60563		0
56671	 "ON HOLD" DO NOT USE   	6912 W. ROOSEVELT ROAD		OAK PARK	IL	60304	708-848-9340	0
56672	"ON HOLD" DO NOT USE	858 W ARMITAGE- SUITE 292		CHICAGO	IL	60614	312-577-6666	0
56673	"ON HOLD" DO NOT USE	1805 NORTH MILL STREET	SUITE A 	NAPERVILLE	IL	60563	630-369-7780	0
56674	IDEAL BOX COMPANY	33159 TREASURY CENTER		CHICAGO	IL	60694-3100	708-594-3100	0
56675	"ON HOLD" DO NOT USE	SOUTHWEST DISTRICT	PO BOX 100771	PASADENA	CA	91189-0771	602-350-3500	0
56676	INNOVATIVE PACKAGING,INC	1849-B ELMDALE AVE.		GLENVIEW	IL	60026	847-729-1395	9042.42
56677	"ON HOLD" DO NOT USE 	421 N. PAULINA ST.		CHICAGO,	IL	60622	312 421-0090	0
56678	INPAC	P.O.BOX 45		PALATINE	IL	60078-0045	262-534-9595	0
56679	"ON HOLD" DO NOT USE	PO BOX 78269		PHOENIX	AZ	85062		0
56680	INGERSOLL-RAND COMPANY	P.O. BOX 75817		CHARLOTTE	NC	28275	630-530-3843	0
56681	INTER-TECH SUPPLIES,INC.	649 E. GREEN ST.		ALLENTOWN,	PA	18109-1821	800-722-7761	675.65
56682	KRC LOGISTICS	DEPARTMENT 5603		CHICAGO	IL	60674-5603	800 955-1954	0
56683	"ON HOLD" DO NOT USE 	2210 OAK LEAF STREET		JOLIET	IL	60436	815-730-3350	0
56684	INTEGRITY COLD EXPRESS	P.O. BOX 39		SCHERERVILLE	IN	46375	866-423-6423	0
56685	 "ON HOLD" DO NOT USE   	P.O. BOX 1451	                              	MILWAUKEE	WI	53201	773-247-7606	0
56690	INTERLAKE PLASTICS	PO BOX 710216		CINCINNATI,	OH	45271	708 482-9500	0
56692	"ON HOLD" DO NOT USE 	22095 NETWORK PLACE		CHICAGO	IL	60673-1220	425-348-2600	0
56700	"ON HOLD" DO NOT USE							0
56701	IB&T LOCAL 710 HEALTH WELFARE	9000 WEST 187TH STREET	 	MOKENA	IL	60448	662	11201.4
56746	"ON HOLD" DO NOT USE	500 MAMARONECK AVENUE		HARRISON	NY	10528	914-777-3777	0
56747	"ON HOLD" DO NOT USE	ATTN.:HOLLY-A/P	200 W. MADISON ST.	CHICAGO	IL	60606		0
56748	"ON HOLD" DO NOT USE	6350 N. RIVER ROAD		ROSEMONT	IL	60018		0
56749	HUMAN RESOURCES COUNCIL	P.O. BOX 804441		KANSAS CITY	MO	64180-4441	913-677-3200	0
56750	IB&T LOCAL 710 PENSION	9000 WEST 187TH STREET	 	MOKENA	IL	60448	773 254-3200	14658
56751	 "ON HOLD" DO NOT USE   	DEPT. 77-2930		CHICAGO	IL	60678-2930	847-726-9340	0
56752	INTERNAL REVENUE SERVICE	ACS	P.O. BOX 419236	KANSAS CITY	MO	64179-0266	800-829-7650	0
56753	"ON HOLD" DO NOT USE	DEPARTMETN 224		WASHINGTON	DC	20055-0224		0
56754	"ON HOLD" DO NOT USE		PO BOX 509	WEST HAVEN	CT	6516	800 463-7734	0
56755	"ON HOLD" DO NOT USE	FACILITIES,INC.	700 EDWARDS AVENUE	HARAHAN,	LA	70123	504 733-7030	0
56756	"ON HOLD" DO NOT USE	150 CLOVE ROAD	P.O. BOX 401	LITTLE FALLS	NJ	07424-0401	973-256-0211	0
56757	INTERNATIONAL IMPORTERS INC.	5221 S. MILLARD AVE.		CHICAGO	IL	60632-3738	773-581-5511	0
56758	INTERSTATE WRAPPING PRODUCTS	854 FAIRWAY DRIVE		BENSENVILLE	IL	60106	630-766-9807	0
56759	 "ON HOLD" DO NOT USE 	P.O. BOX 17981		DENVER	CO	80217-7981	303-722-1882	0
56760	"ON HOLD" DO NOT USE	1324 ALGONQUIN ROAD		ALGONQUIN	IL	60102		0
56761	INTERNATIONAL FOOD DIST., INC.	1340 CREASE STREET	P.O. BOX 3685	PHILADELPHIA	PA	19125	215-423-3775	0
56762	INTERNATIONAL LEASE CONSULTANT	P.O. BOX 4467		GREENWICH	CT	06831	856-234-2034	0
56942	J&A SHEET METAL INC.	1800 NORTH CAMPBELL AVENUE		CHICAGO	IL	60647-4303	773-276-3739	0
56945	CATE DELIVERY SERVICE	5819 JENSEN DR.		HOUSTON	TX	77026	800-793-2833	0
56947	 "ON HOLD" DO NOT USE   	P.O. BOX 2703		SCHILLER PARK	IL	60176		0
56948	"ON HOLD" DO NOT USE 	P.O. BOX 355		BATAVIA	IL	60510	630-406-5715	0
56949	"ON HOLD" DO NOT USE 	2773 OLD HIGGINS ROAD	ELK GROVE 	VILLAGE	IL	60007-6487	847-640-6070	0
56950	JACCARD CORPORATION	3421 BENZING ROAD		ORCHARD PARK,	NY	14127	716 668-5251	0
56952	"ON HOLD" DO NOT USE	J&A SHEET METAL SHOP INC.	1800 N. CAMPBELL AVE.	CHICAGO	IL	60647	773-276-3739	0
56953	"ON HOLD" DO NOT USE	5273 SUNNDYDALE CIRCLE EAST		SARASOTA	FL	34233	877-927-1689	0
56954	"ON HOLD" DO NOT USE	P.O. BOX 175		MIDWAY	KY	40347-0175		0
56955	"ON HOLD" DO NOT USE	1924 FENTON LANE		PARK RIDGE	IL	60068		0
56956	"ON HOLD" DO NOT USE							0
56957	"ON HOLD" DO NOT USE	TRUSTEE FOR BABY GRAND CORP.						0
56958	"ON HOLD" DO NOT USE	P.O. BOX 71517		CHICAGO	IL	60694-1517	815-962-8861	0
56959	J.C. LOCK SERVICE	2207 W. LAKE STREET		MELROSE PARK	IL	60160	708-344-1222	0
56965	"ON HOLD" DO NOT USE	7504 W. GRAND AVE.		ELMWOOD PARK	IL	60707	708-452-7501	0
57000	"ON HOLD" DO NOT USE	NORTH AMERICAN CORP.	2101 CLAIRE COURT	GLENVIEW	IL	60025		0
57002	"ON HOLD" DO NOT USE							0
57003	UNISOURCE/JEFCO GROUP,INC.	2650 B BRADLEY PLACE		CHICAGO,	IL	60618	773-267-9000	0
57004	JEWISH VOCATIONAL SERVICE	2020 WEST DEVON AVE.	ACCOUNTING DEPT.	CHICAGO,	IL	60659	312 346-6700	0
57005	"ON HOLD" DO NOT USE	MID-ATLANT	PO BOX 360100	PITTSBURGH	PA	15251-6100	800-914-3285	0
57006	UNIFIRST CORPORATION	940 RIVER ROAD		CROYDON	PA	19021	215-785-3215	0
57007	"ON HOLD" DO NOT USE	231 W. DETWEILER DR		PEORIA,	IL	61615	309 691-6505	0
57008	"ON HOLD" DO NOT USE	15685 COUNTY RD 40 RR 4		GOSHEN	IN	46526		0
57009	"ON HOLD" DO NOT USE	%JOHNNY LONDOFF CHEVROLET	1375 DUNN ROAD	FLORISSANT	MO	63031		0
57010	"ON HOLD" DO NOT USE	5 RIDGEROCK LANE		EAST NORWICH	NY	11732		0
57011	JOHN VORIS SALES (A842)	7513 ROHRER		DOWNERS GROVE	IL	60516		0
57012	"ON HOLD" DO NOT USE	24426 WILLOW ROAD		LANARK	IL	61046		0
57013	"ON HOLD" DO NOT USE	5431 BROOKE RIDGE CIR.		DUNWOODY	GA	30338		0
57014	"ON HOLD" DO NOT USE	24 CENTRAL PARK SO.		NEW YORK	NY	10019-1632		0
57015	"ON HOLD" DO NOT USE							0
57016	"ON HOLD" DO NOT USE	1540 N. FRANKLIN ST.		DANVILLE	IL	61832		0
57017	"ON HOLD" DO NOT USE	220 THUNCLER ST.		LAS VEGAS	NV	89145	702-254-6524	0
57018	JIMMY JOHN'S	ATTN.:CONNIE	600 TOLLGATE RD.-STE. B	ELGIN	IL	60123		0
57019	"ON HOLD" DO NOT USE	191 N. MAIN ST.		ROANOKE	IN	46783		0
57020	 "ON HOLD" DO NOT USE   							0
